ANNO,MES,ENERGIA_GENERADA,ENERGIA_DEPOSITADA,ENERGIA_RETIRADA,IMPORTE_POR_ENERGIA_RETIRADA,EMPRESA,CODIGO_TARIFA,CODIGO_TARIFA1,TOTAL_CONSUMO_KWH,TOTAL_IMPORTE_ENE,Suma de DISTRITO,Recuento de DISTRITO,Provincia1,CONSUMO_NATURAL,SECTOR,Data_Check
2017,4,301,212,147,2645,CNFL,1,Residencial,69,4295,40303,1,Heredia,305,Residencial,TRUE
2017,9,476,346,233,4195,CNFL,1,Residencial,68,4265,20105,1,Alajuela,431,Residencial,TRUE
2017,8,593,439,290,5220,CNFL,1,Residencial,68,4265,10903,1,San José,512,Residencial,TRUE
2017,12,177,98,86,1810,CNFL,1,Residencial,60,4200,20108,1,Alajuela,225,Residencial,TRUE
2017,2,476,310,233,4195,CNFL,1,Residencial,67,4170,30301,1,Cartago,466,Residencial,TRUE
2017,6,270,213,132,2375,CNFL,1,Residencial,67,4170,30307,1,Cartago,256,Residencial,TRUE
2017,10,286,190,140,2875,CNFL,1,Residencial,59,4060,30305,1,Cartago,295,Residencial,TRUE
2017,8,214,104,104,1870,CNFL,1,Residencial,64,4015,40703,1,Heredia,278,Residencial,TRUE
2017,10,315,135,135,2535,CNFL,1,Residencial,62,4010,10203,1,San José,377,Residencial,TRUE
2017,1,248,155,122,2195,CNFL,1,Residencial,56,4005,11803,1,San José,271,Residencial,TRUE
2017,1,831,609,407,7325,CNFL,1,Residencial,62,3955,10903,1,San José,691,Residencial,TRUE
2017,11,188,113,92,1935,CNFL,1,Residencial,56,3920,20108,1,Alajuela,223,Residencial,TRUE
2017,12,293,201,143,3005,CNFL,1,Residencial,55,3850,30305,1,Cartago,290,Residencial,TRUE
2017,7,219,138,107,1925,CNFL,1,Residencial,61,3820,11104,1,San José,249,Residencial,TRUE
2017,5,219,129,107,1925,CNFL,1,Residencial,60,3735,11803,1,San José,257,Residencial,TRUE
2017,1,3282,1425,1218,21925,CNFL,4,Comercios y servicios monómica,0,3695,10101,1,San José,3075,Servicios,TRUE
2017,1,280,190,137,2465,CNFL,1,Residencial,53,3690,11501,1,San José,280,Residencial,TRUE
2017,3,480,331,235,4230,CNFL,1,Residencial,59,3675,30301,1,Cartago,443,Residencial,TRUE
2017,3,1196,784,586,10550,CNFL,1,Residencial,58,3610,10903,1,San José,1056,Residencial,TRUE
2017,1,482,346,236,4250,CNFL,1,Residencial,55,3605,11401,1,San José,427,Residencial,TRUE
2017,1,1369,972,783,14095,CNFL,4,Comercios y servicios monómica,0,3570,20108,1,Alajuela,1180,Servicios,TRUE
2017,11,763,321,487,10240,CNFL,4,Comercios y servicios monómica,0,3550,10901,1,San José,929,Servicios,TRUE
2017,12,773,374,412,8665,CNFL,4,Comercios y servicios monómica,0,3550,10901,1,San José,811,Servicios,TRUE
2017,11,21653,10631,1027,21600,CNFL,4,Comercios y servicios monómica,0,3550,11502,1,San José,12049,Servicios,TRUE
2017,12,1528,622,1239,26055,CNFL,4,Comercios y servicios monómica,0,3550,11502,1,San José,2145,Servicios,TRUE
2017,11,1588,753,889,18695,CNFL,4,Comercios y servicios monómica,0,3550,10104,1,San José,1724,Servicios,TRUE
2017,11,1642,1168,265,5575,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,739,Servicios,TRUE
2017,12,1509,1307,115,2420,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,317,Servicios,TRUE
2017,11,787,389,389,8180,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,787,Servicios,TRUE
2017,12,547,274,337,7085,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,610,Servicios,TRUE
2017,11,2405,1371,813,17095,CNFL,4,Comercios y servicios monómica,0,3550,10901,1,San José,1847,Servicios,TRUE
2017,12,2526,1294,774,16275,CNFL,4,Comercios y servicios monómica,0,3550,10901,1,San José,2006,Servicios,TRUE
2017,11,2128,1987,666,14005,CNFL,4,Comercios y servicios monómica,0,3550,20105,1,Alajuela,807,Servicios,TRUE
2017,12,1927,1743,891,18740,CNFL,4,Comercios y servicios monómica,0,3550,20105,1,Alajuela,1075,Servicios,TRUE
2017,11,591,508,216,4540,CNFL,4,Comercios y servicios monómica,0,3550,10105,1,San José,299,Servicios,TRUE
2017,12,441,376,154,3240,CNFL,4,Comercios y servicios monómica,0,3550,10105,1,San José,219,Servicios,TRUE
2017,12,1119,714,573,12050,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,978,Servicios,TRUE
2017,11,1354,658,588,12365,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,1284,Servicios,TRUE
2017,12,1095,471,469,9865,CNFL,4,Comercios y servicios monómica,0,3550,10109,1,San José,1093,Servicios,TRUE
2017,11,2440,1205,1503,31610,CNFL,4,Comercios y servicios monómica,0,3550,10903,1,San José,2738,Servicios,TRUE
2017,12,2672,2019,930,19560,CNFL,4,Comercios y servicios monómica,0,3550,10903,1,San José,1583,Servicios,TRUE
2017,12,1904,902,755,15880,CNFL,4,Comercios y servicios monómica,0,3550,10903,1,San José,1757,Servicios,TRUE
2017,10,1914,1252,1090,22715,CNFL,4,Comercios y servicios monómica,0,3520,10901,1,San José,1752,Servicios,TRUE
2017,10,2676,1606,1449,30060,CNFL,4,Comercios y servicios monómica,0,3515,10903,1,San José,2519,Servicios,TRUE
2017,12,110,64,62,1305,CNFL,1,Residencial,50,3500,10901,1,San José,158,Residencial,TRUE
2017,11,467,310,228,4795,CNFL,1,Residencial,50,3500,20108,1,Alajuela,435,Residencial,TRUE
2017,10,727,287,562,11545,CNFL,4,Comercios y servicios monómica,0,3490,10901,1,San José,1002,Servicios,TRUE
2017,7,442,316,216,3890,CNFL,1,Residencial,55,3450,10901,1,San José,397,Residencial,TRUE
2017,9,189,110,92,1655,CNFL,1,Residencial,55,3450,11803,1,San José,226,Residencial,TRUE
2017,10,1749,1210,283,5680,CNFL,4,Comercios y servicios monómica,0,3435,10109,1,San José,822,Servicios,TRUE
2017,10,910,507,326,6550,CNFL,4,Comercios y servicios monómica,0,3435,10109,1,San José,729,Servicios,TRUE
2017,1,103,59,50,900,CNFL,1,Residencial,51,3430,11102,1,San José,145,Residencial,TRUE
2017,10,575,497,122,2430,CNFL,4,Comercios y servicios monómica,0,3415,10105,1,San José,200,Servicios,TRUE
2017,10,1346,663,542,10795,CNFL,4,Comercios y servicios monómica,0,3415,10109,1,San José,1225,Servicios,TRUE
2017,9,182,109,89,1600,CNFL,1,Residencial,54,3390,20108,1,Alajuela,216,Residencial,TRUE
2017,1,571,491,141,2540,CNFL,4,Comercios y servicios monómica,0,3390,10105,1,San José,221,Servicios,TRUE
2017,1,381,223,132,2375,CNFL,4,Comercios y servicios monómica,0,3375,40801,1,Heredia,290,Servicios,TRUE
2017,3,821,476,402,7235,CNFL,1,Residencial,54,3365,11802,1,San José,801,Residencial,TRUE
2017,10,215,147,105,2070,CNFL,1,Residencial,50,3345,11104,1,San José,223,Residencial,TRUE
2017,10,3707,2000,2000,38510,CNFL,4,Comercios y servicios monómica,0,3335,10108,1,San José,3707,Servicios,TRUE
2017,1,1345,779,534,9610,CNFL,4,Comercios y servicios monómica,0,3315,30303,1,Cartago,1100,Servicios,TRUE
2017,10,2240,2116,380,7135,CNFL,4,Comercios y servicios monómica,0,3275,20105,1,Alajuela,504,Servicios,TRUE
2017,9,309,265,151,2720,CNFL,1,Residencial,52,3265,30307,1,Cartago,247,Residencial,TRUE
2017,1,1425,899,445,8010,CNFL,4,Comercios y servicios monómica,0,3255,10901,1,San José,971,Servicios,TRUE
2017,1,7565,3607,1466,26390,CNFL,4,Comercios y servicios monómica,0,3250,10111,1,San José,5424,Servicios,TRUE
2017,2,146,95,71,1280,CNFL,1,Residencial,52,3240,11102,1,San José,174,Residencial,TRUE
2017,1,3619,2597,775,13950,CNFL,4,Comercios y servicios monómica,0,3235,10903,1,San José,1797,Servicios,TRUE
2017,10,1811,880,952,17230,CNFL,4,Comercios y servicios monómica,0,3190,10104,1,San José,1883,Servicios,TRUE
2017,8,935,385,567,10205,CNFL,4,Comercios y servicios monómica,0,3185,10901,1,San José,1117,Servicios,TRUE
2017,9,766,239,623,11215,CNFL,4,Comercios y servicios monómica,0,3185,10901,1,San José,1150,Servicios,TRUE
2017,8,1581,748,903,16255,CNFL,4,Comercios y servicios monómica,0,3185,10104,1,San José,1736,Servicios,TRUE
2017,9,1891,868,1037,18665,CNFL,4,Comercios y servicios monómica,0,3185,10104,1,San José,2060,Servicios,TRUE
2017,8,1945,932,931,16760,CNFL,4,Comercios y servicios monómica,0,3185,10108,1,San José,1944,Servicios,TRUE
2017,8,1737,1162,281,5060,CNFL,4,Comercios y servicios monómica,0,3185,10109,1,San José,856,Servicios,TRUE
2017,9,1603,1087,241,4340,CNFL,4,Comercios y servicios monómica,0,3185,10109,1,San José,757,Servicios,TRUE
2017,8,878,446,396,7130,CNFL,4,Comercios y servicios monómica,0,3185,10109,1,San José,828,Servicios,TRUE
2017,9,860,432,371,6680,CNFL,4,Comercios y servicios monómica,0,3185,10109,1,San José,799,Servicios,TRUE
2017,8,2509,1481,935,16830,CNFL,4,Comercios y servicios monómica,0,3185,10901,1,San José,1963,Servicios,TRUE
2017,9,2682,1607,828,14905,CNFL,4,Comercios y servicios monómica,0,3185,10901,1,San José,1903,Servicios,TRUE
2017,8,2230,2086,460,8280,CNFL,4,Comercios y servicios monómica,0,3185,20105,1,Alajuela,604,Servicios,TRUE
2017,9,2337,2142,805,14490,CNFL,4,Comercios y servicios monómica,0,3185,20105,1,Alajuela,1000,Servicios,TRUE
2017,8,598,515,159,2860,CNFL,4,Comercios y servicios monómica,0,3185,10105,1,San José,242,Servicios,TRUE
2017,9,579,511,138,2485,CNFL,4,Comercios y servicios monómica,0,3185,10105,1,San José,206,Servicios,TRUE
2017,8,2053,1043,930,16740,CNFL,4,Comercios y servicios monómica,0,3185,10803,1,San José,1940,Servicios,TRUE
2017,8,323,151,198,3565,CNFL,4,Comercios y servicios monómica,0,3185,40801,1,Heredia,370,Servicios,TRUE
2017,9,1367,665,554,9970,CNFL,4,Comercios y servicios monómica,0,3185,10109,1,San José,1256,Servicios,TRUE
2017,8,2765,1448,1349,24280,CNFL,4,Comercios y servicios monómica,0,3185,10903,1,San José,2666,Servicios,TRUE
2017,9,2598,1499,1257,22625,CNFL,4,Comercios y servicios monómica,0,3185,10903,1,San José,2356,Servicios,TRUE
2017,7,999,380,538,9685,CNFL,4,Comercios y servicios monómica,0,3180,10901,1,San José,1157,Servicios,TRUE
2017,7,2419,1745,775,13950,CNFL,4,Comercios y servicios monómica,0,3180,10903,1,San José,1449,Servicios,TRUE
2017,7,1457,1030,175,3150,CNFL,4,Comercios y servicios monómica,0,3175,10109,1,San José,602,Servicios,TRUE
2017,7,517,434,208,3745,CNFL,4,Comercios y servicios monómica,0,3175,10105,1,San José,291,Servicios,TRUE
2017,7,274,136,160,2880,CNFL,4,Comercios y servicios monómica,0,3175,40801,1,Heredia,298,Servicios,TRUE
2017,7,2088,1920,336,6050,CNFL,4,Comercios y servicios monómica,0,3165,20105,1,Alajuela,504,Servicios,TRUE
2017,2,269,153,131,2360,CNFL,4,Comercios y servicios monómica,19,3160,11501,1,San José,266,Servicios,TRUE
2017,3,694,518,323,5815,CNFL,4,Comercios y servicios monómica,0,3160,11501,1,San José,499,Servicios,TRUE
2017,4,694,520,292,5255,CNFL,4,Comercios y servicios monómica,0,3160,11501,1,San José,466,Servicios,TRUE
2017,5,657,488,306,5510,CNFL,4,Comercios y servicios monómica,0,3160,11501,1,San José,475,Servicios,TRUE
2017,6,593,409,370,6660,CNFL,4,Comercios y servicios monómica,19,3160,11501,1,San José,573,Servicios,TRUE
2017,2,1466,653,501,9020,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,1314,Servicios,TRUE
2017,4,1401,717,409,7360,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,1093,Servicios,TRUE
2017,5,1098,528,462,8315,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,1032,Servicios,TRUE
2017,6,1082,477,508,9145,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,1113,Servicios,TRUE
2017,4,1600,703,489,8800,CNFL,4,Comercios y servicios monómica,0,3160,30303,1,Cartago,1386,Servicios,TRUE
2017,2,4810,2156,1802,32435,CNFL,4,Comercios y servicios monómica,0,3160,10111,1,San José,4456,Servicios,TRUE
2017,3,3448,1193,2371,42680,CNFL,4,Comercios y servicios monómica,0,3160,10111,1,San José,4626,Servicios,TRUE
2017,4,3515,1618,1752,31535,CNFL,4,Comercios y servicios monómica,0,3160,10111,1,San José,3649,Servicios,TRUE
2017,5,2684,984,1976,35570,CNFL,4,Comercios y servicios monómica,0,3160,10111,1,San José,3676,Servicios,TRUE
2017,4,1092,518,517,9305,CNFL,4,Comercios y servicios monómica,0,3160,10105,1,San José,1091,Servicios,TRUE
2017,4,2242,1303,1098,19765,CNFL,4,Comercios y servicios monómica,21,3160,10103,1,San José,2058,Servicios,TRUE
2017,5,2197,1039,1620,29160,CNFL,4,Comercios y servicios monómica,16,3160,10101,1,San José,2794,Servicios,TRUE
2017,2,2553,1380,852,15335,CNFL,4,Comercios y servicios monómica,0,3160,11502,1,San José,2025,Servicios,TRUE
2017,3,2576,783,726,13070,CNFL,4,Comercios y servicios monómica,0,3160,11502,1,San José,2519,Servicios,TRUE
2017,4,2231,1789,792,14255,CNFL,4,Comercios y servicios monómica,0,3160,11502,1,San José,1234,Servicios,TRUE
2017,5,2120,1047,1201,21620,CNFL,4,Comercios y servicios monómica,0,3160,11502,1,San José,2274,Servicios,TRUE
2017,6,1537,579,1236,22250,CNFL,4,Comercios y servicios monómica,0,3160,11502,1,San José,2194,Servicios,TRUE
2017,4,3584,1920,1600,28800,CNFL,4,Comercios y servicios monómica,0,3160,10108,1,San José,3264,Servicios,TRUE
2017,5,4031,2080,2000,36000,CNFL,4,Comercios y servicios monómica,0,3160,10108,1,San José,3951,Servicios,TRUE
2017,3,2058,1051,829,14920,CNFL,4,Comercios y servicios monómica,0,3160,10104,1,San José,1836,Servicios,TRUE
2017,5,2009,1084,48,865,CNFL,4,Comercios y servicios monómica,0,3160,10104,1,San José,973,Servicios,TRUE
2017,6,1798,867,992,17855,CNFL,4,Comercios y servicios monómica,0,3160,10104,1,San José,1923,Servicios,TRUE
2017,2,2933,2002,1345,24210,CNFL,4,Comercios y servicios monómica,0,3160,20108,1,Alajuela,2276,Servicios,TRUE
2017,6,1569,1077,282,5075,CNFL,4,Comercios y servicios monómica,0,3160,10109,1,San José,774,Servicios,TRUE
2017,4,3134,2087,737,13265,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,1784,Servicios,TRUE
2017,6,2635,1366,889,16000,CNFL,4,Comercios y servicios monómica,0,3160,10901,1,San José,2158,Servicios,TRUE
2017,3,502,282,248,4465,CNFL,4,Comercios y servicios monómica,4,3160,10104,1,San José,472,Servicios,TRUE
2017,4,554,324,271,4880,CNFL,4,Comercios y servicios monómica,11,3160,10104,1,San José,512,Servicios,TRUE
2017,5,7135,4111,2430,43740,CNFL,4,Comercios y servicios monómica,0,3160,40104,1,Heredia,5454,Servicios,TRUE
2017,6,2121,1998,296,5330,CNFL,4,Comercios y servicios monómica,0,3160,20105,1,Alajuela,419,Servicios,TRUE
2017,2,1308,677,446,8030,CNFL,6,Industrial monómica,0,3160,10203,1,San José,1077,Industrial,TRUE
2017,4,1332,765,467,8405,CNFL,6,Industrial monómica,0,3160,10203,1,San José,1034,Industrial,TRUE
2017,5,1196,743,344,6190,CNFL,6,Industrial monómica,0,3160,10203,1,San José,797,Industrial,TRUE
2017,6,918,461,427,7685,CNFL,6,Industrial monómica,0,3160,10203,1,San José,884,Industrial,TRUE
2017,6,515,422,302,5435,CNFL,4,Comercios y servicios monómica,0,3160,10105,1,San José,395,Servicios,TRUE
2017,3,2009,1212,984,17710,CNFL,4,Comercios y servicios monómica,15,3160,10109,1,San José,1796,Servicios,TRUE
2017,3,3409,1873,1431,25760,CNFL,4,Comercios y servicios monómica,0,3160,40306,1,Heredia,2967,Servicios,TRUE
2017,4,4007,2298,1299,23380,CNFL,4,Comercios y servicios monómica,0,3160,40306,1,Heredia,3008,Servicios,TRUE
2017,5,2524,1192,1926,34670,CNFL,4,Comercios y servicios monómica,0,3160,40306,1,Heredia,3258,Servicios,TRUE
2017,5,2421,1368,1151,20720,CNFL,4,Comercios y servicios monómica,0,3160,10803,1,San José,2204,Servicios,TRUE
2017,2,443,237,160,2880,CNFL,4,Comercios y servicios monómica,0,3160,40801,1,Heredia,366,Servicios,TRUE
2017,3,457,239,158,2845,CNFL,4,Comercios y servicios monómica,0,3160,40801,1,Heredia,376,Servicios,TRUE
2017,4,437,268,145,2610,CNFL,4,Comercios y servicios monómica,0,3160,40801,1,Heredia,314,Servicios,TRUE
2017,5,304,149,217,3905,CNFL,4,Comercios y servicios monómica,0,3160,40801,1,Heredia,372,Servicios,TRUE
2017,6,286,142,178,3205,CNFL,4,Comercios y servicios monómica,0,3160,40801,1,Heredia,322,Servicios,TRUE
2017,3,3689,2215,1220,21960,CNFL,4,Comercios y servicios monómica,0,3160,10903,1,San José,2694,Servicios,TRUE
2017,4,3243,2366,956,17210,CNFL,4,Comercios y servicios monómica,0,3160,10903,1,San José,1833,Servicios,TRUE
2017,5,2818,1496,1327,23885,CNFL,4,Comercios y servicios monómica,0,3160,10903,1,San José,2649,Servicios,TRUE
2017,6,2506,1127,1223,22015,CNFL,4,Comercios y servicios monómica,0,3160,10903,1,San José,2602,Servicios,TRUE
2017,7,1716,756,1005,18090,CNFL,4,Comercios y servicios monómica,0,3155,10104,1,San José,1965,Servicios,TRUE
2017,7,2232,1089,1089,19600,CNFL,4,Comercios y servicios monómica,11,3155,10803,1,San José,2243,Servicios,TRUE
2017,6,691,546,338,6085,CNFL,1,Residencial,50,3115,11104,1,San José,533,Residencial,TRUE
2017,8,352,249,172,3095,CNFL,1,Residencial,49,3070,40703,1,Heredia,324,Residencial,TRUE
2017,8,373,240,182,3275,CNFL,1,Residencial,49,3070,20108,1,Alajuela,364,Residencial,TRUE
2017,4,845,630,414,7450,CNFL,1,Residencial,49,3050,10203,1,San José,678,Residencial,TRUE
2017,4,299,236,146,2630,CNFL,1,Residencial,49,3050,11401,1,San José,258,Residencial,TRUE
2017,10,168,101,82,1525,CNFL,1,Residencial,47,3020,20108,1,Alajuela,196,Residencial,TRUE
2017,9,248,167,121,2180,CNFL,1,Residencial,48,3010,11104,1,San José,250,Residencial,TRUE
2017,1,319,235,156,2810,CNFL,1,Residencial,46,3010,11401,1,San José,286,Residencial,TRUE
2017,10,344,268,168,3500,CNFL,1,Residencial,43,2990,30307,1,Cartago,287,Residencial,TRUE
2017,8,526,501,360,6480,CNFL,1,Residencial,47,2950,20108,1,Alajuela,432,Residencial,TRUE
2017,4,304,226,148,2665,CNFL,1,Residencial,47,2930,11401,1,San José,273,Residencial,TRUE
2017,3,153,90,74,1330,CNFL,1,Residencial,46,2865,10901,1,San José,183,Residencial,TRUE
2017,11,333,145,145,3050,CNFL,1,Residencial,40,2800,10203,1,San José,373,Residencial,TRUE
2017,9,508,361,248,4465,CNFL,1,Residencial,44,2760,20108,1,Alajuela,439,Residencial,TRUE
2017,10,460,319,225,4230,CNFL,1,Residencial,42,2720,20108,1,Alajuela,408,Residencial,TRUE
2017,1,678,535,332,5975,CNFL,1,Residencial,38,2695,10203,1,San José,513,Residencial,TRUE
2017,2,755,499,369,6640,CNFL,1,Residencial,42,2615,20108,1,Alajuela,667,Residencial,TRUE
2017,4,492,321,241,4340,CNFL,1,Residencial,41,2550,11801,1,San José,453,Residencial,TRUE
2017,6,400,273,196,3530,CNFL,1,Residencial,41,2550,30307,1,Cartago,364,Residencial,TRUE
2017,1,153,93,75,1350,CNFL,1,Residencial,40,2535,10901,1,San José,175,Residencial,TRUE
2017,1,583,479,285,5130,CNFL,1,Residencial,35,2505,10203,1,San José,424,Residencial,TRUE
2017,1,298,206,146,2630,CNFL,1,Residencial,37,2440,11401,1,San José,275,Residencial,TRUE
2017,8,490,331,240,4320,CNFL,1,Residencial,36,2260,20108,1,Alajuela,435,Residencial,TRUE
2017,4,136,81,66,1190,CNFL,1,Residencial,36,2240,10901,1,San José,157,Residencial,TRUE
2017,12,206,145,100,2105,CNFL,1,Residencial,32,2240,11104,1,San José,193,Residencial,TRUE
2017,3,381,301,186,3350,CNFL,1,Residencial,36,2240,11401,1,San José,302,Residencial,TRUE
2017,4,212,167,103,1855,CNFL,1,Residencial,36,2240,10901,1,San José,184,Residencial,TRUE
2017,4,366,290,243,4375,CNFL,1,Residencial,36,2240,30305,1,Cartago,355,Residencial,TRUE
2017,2,145,91,71,1280,CNFL,1,Residencial,35,2175,10901,1,San José,160,Residencial,TRUE
2017,11,207,147,101,2125,CNFL,1,Residencial,31,2170,11104,1,San José,192,Residencial,TRUE
2017,10,1332,612,983,18005,CNFL,8,Preferencial monómica,0,2165,10103,1,San José,1703,Servicios,TRUE
2017,8,1369,696,888,15985,CNFL,8,Preferencial monómica,0,2145,10103,1,San José,1561,Servicios,TRUE
2017,9,1540,770,928,16705,CNFL,8,Preferencial monómica,0,2145,10103,1,San José,1698,Servicios,TRUE
2017,1,444,304,217,3905,CNFL,1,Residencial,13,2145,10203,1,San José,370,Residencial,TRUE
2017,7,1494,740,917,16505,CNFL,8,Preferencial monómica,0,2130,10103,1,San José,1671,Servicios,TRUE
2017,4,1693,950,809,14560,CNFL,8,Preferencial monómica,0,2125,10103,1,San José,1552,Servicios,TRUE
2017,6,4545,2500,1089,19600,CNFL,8,Preferencial monómica,0,2125,10103,1,San José,3134,Servicios,TRUE
2017,11,541,366,544,11440,CNFL,1,Residencial,0,2100,10203,1,San José,719,Residencial,TRUE
2017,12,503,392,431,9065,CNFL,1,Residencial,0,2100,10203,1,San José,542,Residencial,TRUE
2017,11,239,198,88,1850,CNFL,1,Residencial,0,2100,11803,1,San José,129,Residencial,TRUE
2017,12,205,203,1,20,CNFL,1,Residencial,0,2100,11803,1,San José,3,Residencial,TRUE
2017,11,607,409,343,7215,CNFL,1,Residencial,0,2100,10903,1,San José,541,Residencial,TRUE
2017,12,705,499,358,7530,CNFL,1,Residencial,0,2100,10903,1,San José,564,Residencial,TRUE
2017,11,475,348,208,4375,CNFL,1,Residencial,0,2100,11803,1,San José,335,Residencial,TRUE
2017,12,399,276,251,5280,CNFL,1,Residencial,0,2100,11803,1,San José,374,Residencial,TRUE
2017,11,2664,1352,552,11610,CNFL,1,Residencial,0,2100,11401,1,San José,1864,Residencial,TRUE
2017,12,89,41,41,860,CNFL,1,Residencial,12,2100,20105,1,Alajuela,101,Residencial,TRUE
2017,11,1519,997,918,19305,CNFL,1,Residencial,0,2100,10203,1,San José,1440,Residencial,TRUE
2017,12,1402,906,764,16065,CNFL,1,Residencial,0,2100,10203,1,San José,1260,Residencial,TRUE
2017,11,358,240,179,3765,CNFL,1,Residencial,0,2100,11501,1,San José,297,Residencial,TRUE
2017,12,271,167,155,3260,CNFL,1,Residencial,30,2100,11501,1,San José,289,Residencial,TRUE
2017,12,492,336,241,5070,CNFL,1,Residencial,20,2100,20105,1,Alajuela,417,Residencial,TRUE
2017,11,946,626,353,7425,CNFL,1,Residencial,0,2100,10109,1,San José,673,Residencial,TRUE
2017,12,758,485,322,6770,CNFL,1,Residencial,0,2100,10109,1,San José,595,Residencial,TRUE
2017,12,699,510,340,7150,CNFL,1,Residencial,0,2100,10903,1,San José,529,Residencial,TRUE
2017,11,1040,711,621,13060,CNFL,1,Residencial,0,2100,30301,1,Cartago,950,Residencial,TRUE
2017,12,1035,708,599,12595,CNFL,1,Residencial,0,2100,30301,1,Cartago,926,Residencial,TRUE
2017,11,296,172,128,2690,CNFL,1,Residencial,0,2100,40305,1,Heredia,252,Residencial,TRUE
2017,12,298,136,136,2860,CNFL,1,Residencial,7,2100,10203,1,San José,305,Residencial,TRUE
2017,11,358,253,212,4460,CNFL,1,Residencial,0,2100,10203,1,San José,317,Residencial,TRUE
2017,12,346,229,240,5045,CNFL,1,Residencial,0,2100,10203,1,San José,357,Residencial,TRUE
2017,11,618,454,350,7360,CNFL,1,Residencial,0,2100,10203,1,San José,514,Residencial,TRUE
2017,12,593,430,331,6960,CNFL,1,Residencial,0,2100,10203,1,San José,494,Residencial,TRUE
2017,12,785,624,353,7425,CNFL,1,Residencial,0,2100,40406,1,Heredia,514,Residencial,TRUE
2017,11,297,229,145,3050,CNFL,1,Residencial,0,2100,40403,1,Heredia,213,Residencial,TRUE
2017,12,373,289,177,3720,CNFL,1,Residencial,0,2100,40403,1,Heredia,261,Residencial,TRUE
2017,12,179,102,87,1830,CNFL,1,Residencial,11,2100,11803,1,San José,175,Residencial,TRUE
2017,10,623,398,415,8610,CNFL,1,Residencial,0,2080,10903,1,San José,640,Residencial,TRUE
2017,10,310,237,161,3340,CNFL,1,Residencial,0,2080,40403,1,Heredia,234,Residencial,TRUE
2017,7,478,322,240,4320,CNFL,1,Residencial,33,2065,20108,1,Alajuela,429,Residencial,TRUE
2017,10,739,300,485,9915,CNFL,1,Residencial,0,2060,10108,1,San José,924,Residencial,TRUE
2017,4,734,479,359,6460,CNFL,1,Residencial,33,2050,11802,1,San José,647,Residencial,TRUE
2017,1,271,199,132,2375,CNFL,1,Residencial,2,2040,11104,1,San José,206,Residencial,TRUE
2017,10,1107,788,236,4735,CNFL,1,Residencial,0,2040,30301,1,Cartago,555,Residencial,TRUE
2017,10,869,566,348,6930,CNFL,1,Residencial,0,2020,10109,1,San José,651,Residencial,TRUE
2017,8,337,146,146,2630,CNFL,1,Residencial,32,2010,10203,1,San José,369,Residencial,TRUE
2017,1,312,200,345,6210,CNFL,1,Residencial,0,2005,11301,1,San José,457,Residencial,TRUE
2017,4,814,386,386,6950,CNFL,1,Residencial,32,1990,10904,1,San José,846,Residencial,TRUE
2017,10,312,205,180,3440,CNFL,1,Residencial,0,1960,11501,1,San José,287,Residencial,TRUE
2017,10,1626,1056,959,18165,CNFL,1,Residencial,0,1940,10203,1,San José,1529,Residencial,TRUE
2017,10,638,476,368,6925,CNFL,1,Residencial,0,1940,10203,1,San José,530,Residencial,TRUE
2017,10,581,411,541,10080,CNFL,1,Residencial,0,1930,10203,1,San José,711,Residencial,TRUE
2017,10,553,421,270,5030,CNFL,1,Residencial,25,1930,20105,1,Alajuela,427,Residencial,TRUE
2017,10,381,268,237,4415,CNFL,1,Residencial,0,1930,10203,1,San José,350,Residencial,TRUE
2017,1,3907,2159,1424,25630,CNFL,1,Residencial,0,1925,10903,1,San José,3172,Residencial,TRUE
2017,4,265,164,129,2320,CNFL,1,Residencial,31,1925,11803,1,San José,261,Residencial,TRUE
2017,1,1603,648,341,6140,CNFL,1,Residencial,0,1915,10903,1,San José,1296,Residencial,TRUE
2017,1,689,562,253,4555,CNFL,1,Residencial,0,1915,10901,1,San José,380,Residencial,TRUE
2017,1,419,399,28,505,CNFL,1,Residencial,0,1900,30307,1,Cartago,48,Residencial,TRUE
2017,4,36560,18960,15600,280800,CNFL,4,Comercios y servicios monómica,0,1900,10107,1,San José,33200,Servicios,TRUE
2017,5,4593,4565,3109,55960,CNFL,6,Industrial monómica,0,1900,11401,1,San José,3137,Industrial,TRUE
2017,2,8752,4120,3509,63160,CNFL,4,Comercios y servicios monómica,0,1900,10107,1,San José,8141,Servicios,TRUE
2017,3,8474,3920,3130,56340,CNFL,4,Comercios y servicios monómica,0,1900,10107,1,San José,7684,Servicios,TRUE
2017,4,8785,4760,3752,67535,CNFL,4,Comercios y servicios monómica,0,1900,10107,1,San José,7777,Servicios,TRUE
