Consumo,TCO,TCS,TIN,TMT,TMTb,TRE,TUD,Total general
7604,1,0,0,0,0,0,0,1
7606,1,0,0,0,0,0,0,1
7630,2,1,0,0,0,0,0,3
7636,1,0,0,0,0,0,0,1
7637,0,0,1,0,0,0,0,1
7644,0,0,1,0,0,0,0,1
7646,1,0,0,0,0,0,0,1
7650,2,0,1,1,0,0,0,4
7651,1,0,0,0,0,0,0,1
7655,1,0,0,0,0,0,0,1
7656,2,0,0,0,0,0,0,2
7660,1,0,0,0,0,0,0,1
7670,2,0,0,0,0,0,0,2
7680,1,0,0,0,0,0,0,1
7683,1,0,0,0,0,0,0,1
7687,1,0,0,0,0,0,0,1
7689,1,0,0,0,0,0,0,1
7696,0,1,0,0,0,0,0,1
7697,1,0,1,0,0,0,0,2
7699,1,0,0,0,0,0,0,1
7700,3,3,0,2,0,0,0,8
7711,5,0,0,0,0,1,0,6
7718,2,0,0,0,0,0,0,2
7720,1,0,1,0,0,0,0,2
7733,1,0,0,0,0,0,0,1
7740,0,0,1,0,0,0,0,1
7741,0,1,0,0,0,0,0,1
7744,1,0,0,0,0,0,0,1
7758,0,0,1,0,0,0,0,1
7763,0,0,1,0,0,0,0,1
7769,1,0,0,0,0,0,0,1
7772,5,0,0,0,0,0,0,5
7789,1,0,0,0,0,0,0,1
7791,1,0,0,0,0,0,0,1
7794,1,0,0,0,0,0,0,1
7799,2,0,0,0,0,0,0,2
7804,1,0,0,0,0,0,0,1
7806,1,0,0,0,0,0,0,1
7818,1,0,0,0,0,0,0,1
7821,1,0,0,0,0,0,0,1
7828,1,0,0,0,0,0,0,1
7834,3,0,1,0,0,0,0,4
7837,1,0,0,0,0,0,0,1
7839,1,0,0,0,0,0,0,1
7844,1,0,0,0,0,0,0,1
7850,1,0,0,0,0,0,0,1
7851,2,0,0,0,0,0,0,2
7854,1,0,0,0,0,0,0,1
7861,1,0,0,0,0,0,0,1
7868,1,0,0,0,0,0,0,1
7872,1,0,0,0,0,0,0,1
7876,0,1,0,0,0,0,0,1
7877,1,0,0,0,0,0,0,1
7881,0,0,0,0,0,1,0,1
7884,1,0,0,0,0,0,0,1
7892,0,0,0,1,0,0,0,1
7896,1,0,0,0,0,0,0,1
7907,2,0,0,0,0,0,0,2
7910,0,0,1,0,0,0,0,1
7915,1,0,0,0,0,0,0,1
7920,1,0,0,0,0,0,0,1
7930,2,0,0,0,0,0,0,2
7934,0,0,1,0,0,0,0,1
7935,2,0,0,0,0,0,0,2
7938,1,0,0,0,0,0,0,1
7942,1,0,0,0,0,0,0,1
7945,1,0,0,0,0,0,0,1
7950,1,0,0,0,0,0,0,1
7956,1,1,2,0,0,0,0,4
7957,1,0,0,0,0,0,0,1
7968,0,0,1,0,0,0,0,1
7969,1,0,0,0,0,0,0,1
7972,1,0,0,0,0,0,0,1
7974,1,0,0,0,0,0,0,1
7975,1,0,0,0,0,0,0,1
7976,1,0,0,0,0,0,0,1
7980,0,0,0,0,0,1,0,1
7987,0,0,1,0,0,0,0,1
7997,2,0,0,0,0,0,0,2
8017,1,0,1,0,0,0,0,2
8020,0,0,1,0,0,0,0,1
8026,1,0,0,0,0,0,0,1
8039,1,0,0,0,0,0,0,1
8040,1,0,1,0,0,1,0,3
8041,0,0,1,0,0,0,0,1
8044,1,0,0,0,0,0,0,1
8045,1,0,0,0,0,0,0,1
8050,2,0,0,0,0,1,0,3
8056,1,0,0,0,0,0,0,1
8062,2,0,0,0,0,0,0,2
8075,0,1,0,0,0,0,0,1
8076,1,0,0,0,0,0,0,1
8078,3,0,2,0,0,0,0,5
8083,1,0,0,0,0,0,0,1
8084,1,0,0,0,0,0,0,1
8085,1,0,0,0,0,0,0,1
8095,0,0,1,0,0,0,0,1
8099,1,0,0,0,0,0,0,1
8106,1,0,0,0,0,0,0,1
8111,1,0,0,0,0,0,0,1
8116,1,0,0,0,0,0,0,1
8121,0,0,1,0,0,0,0,1
8123,1,0,0,0,0,0,0,1
8125,0,0,1,0,0,0,0,1
8140,2,1,0,0,0,0,0,3
8142,1,1,0,0,0,0,0,2
8143,0,0,1,0,0,0,0,1
8152,1,0,0,0,0,0,0,1
8160,0,0,0,1,0,0,0,1
8170,1,0,0,0,0,0,0,1
8181,1,0,0,0,0,0,0,1
8184,0,0,1,0,0,0,0,1
8189,1,0,0,0,0,0,0,1
8192,1,0,0,0,0,0,0,1
8195,0,0,1,0,0,0,0,1
8198,1,0,0,0,0,0,0,1
8200,1,0,1,1,0,0,0,3
8201,1,0,0,0,0,0,0,1
8211,1,0,0,0,0,0,0,1
8229,1,0,0,0,0,0,0,1
8238,1,0,0,0,0,0,0,1
8239,1,0,0,0,0,0,0,1
8263,1,0,0,0,0,0,0,1
8280,2,0,0,0,0,0,0,2
8282,0,0,1,0,0,0,0,1
8284,1,0,0,0,0,0,0,1
8296,1,0,0,0,0,0,0,1
8313,0,0,1,0,0,0,0,1
8317,1,0,0,0,0,0,0,1
8320,0,0,1,0,0,0,0,1
8323,5,0,0,0,0,0,0,5
8324,1,0,0,0,0,0,0,1
8325,0,0,1,0,0,0,0,1
8329,1,0,0,0,0,0,0,1
8332,0,0,1,0,0,0,0,1
8333,1,0,0,0,0,0,0,1
8336,1,0,0,0,0,0,0,1
8341,1,0,1,0,0,1,0,3
8345,1,0,0,0,0,0,0,1
8355,0,0,1,0,0,0,0,1
8372,1,0,0,0,0,0,0,1
8384,0,1,0,0,0,0,0,1
8386,1,0,0,0,0,0,0,1
8392,0,0,1,0,0,0,0,1
8396,1,0,0,0,0,0,0,1
8397,1,0,0,0,0,0,0,1
8400,2,0,2,0,0,1,0,5
8409,1,0,0,0,0,0,0,1
8415,1,0,0,0,0,0,0,1
8424,2,0,0,0,0,0,0,2
8425,0,1,0,0,0,0,0,1
8439,1,0,0,0,0,0,0,1
8444,1,0,0,0,0,0,0,1
8445,0,0,0,1,0,0,0,1
8446,3,0,0,0,0,0,0,3
8453,0,1,0,0,0,0,0,1
8455,1,0,0,0,0,0,0,1
8477,1,0,0,0,0,0,0,1
8481,0,0,1,0,0,0,0,1
8483,1,0,0,0,0,0,0,1
8486,2,0,0,0,0,0,0,2
8498,1,0,0,0,0,0,0,1
8507,0,1,0,0,0,0,0,1
8509,1,0,0,0,0,0,0,1
8511,1,0,0,0,0,0,0,1
8514,1,0,0,0,0,0,0,1
8516,2,0,0,0,0,0,0,2
8520,0,0,0,0,0,1,0,1
8525,1,0,0,0,0,0,0,1
8526,1,0,0,0,0,0,0,1
8529,1,0,0,0,0,0,0,1
8533,1,0,0,0,0,0,0,1
8544,1,0,0,0,0,0,0,1
8550,1,0,0,0,0,0,0,1
8551,1,0,0,0,0,0,0,1
8555,0,0,1,0,0,0,0,1
8560,1,0,0,0,0,0,0,1
8567,1,0,1,0,0,0,0,2
8568,4,1,1,0,0,0,0,6
8570,1,0,0,0,0,0,0,1
8577,1,0,0,0,0,0,0,1
8579,1,0,0,0,0,0,0,1
8583,1,0,0,0,0,0,0,1
8586,1,0,0,0,0,0,0,1
8593,1,0,0,0,0,0,0,1
8603,0,0,1,0,0,0,0,1
8616,0,0,2,0,0,0,0,2
8617,1,0,0,0,0,0,0,1
8619,1,0,0,0,0,0,0,1
8629,1,0,0,0,0,0,0,1
8631,1,0,0,0,0,0,0,1
8636,0,0,1,0,0,0,0,1
8638,1,0,0,0,0,0,0,1
8640,1,0,0,0,0,1,0,2
8642,1,0,0,0,0,0,0,1
8646,0,0,1,0,0,0,0,1
8650,0,0,1,1,0,0,0,2
8651,0,0,0,1,0,0,0,1
8661,0,0,1,0,0,0,0,1
8663,1,0,0,0,0,0,0,1
8677,0,0,1,0,0,0,0,1
8683,0,0,1,0,0,0,0,1
8690,1,0,2,0,0,0,0,3
8697,1,0,0,0,0,0,0,1
8698,1,0,0,0,0,0,0,1
8700,1,0,0,0,0,0,0,1
8704,1,0,0,0,0,0,0,1
8708,1,0,0,0,0,0,0,1
8709,1,0,0,0,0,0,0,1
8720,1,0,0,0,0,0,0,1
8722,0,1,0,0,0,0,0,1
8724,1,0,0,0,0,0,0,1
8731,0,0,1,0,0,0,0,1
8734,1,0,0,0,0,0,0,1
8737,1,0,0,0,0,0,0,1
8739,0,1,0,0,0,0,0,1
8741,1,0,0,0,0,0,0,1
8744,0,0,1,0,0,0,0,1
8746,0,0,1,0,0,0,0,1
8750,1,1,0,0,0,0,0,2
8752,1,0,0,0,0,0,0,1
8769,0,1,0,0,0,0,0,1
8778,1,0,0,0,0,0,0,1
8779,1,0,0,0,0,0,0,1
8792,1,0,0,0,0,0,0,1
8793,1,0,0,0,0,0,0,1
8800,0,1,0,0,0,0,0,1
8802,2,0,0,0,0,0,0,2
8805,0,0,0,0,0,1,0,1
8807,0,0,0,0,0,0,1,1
8809,1,0,0,0,0,0,0,1
8811,0,1,1,0,0,0,0,2
8813,3,0,2,1,0,0,0,6
8820,1,0,0,0,0,0,0,1
8821,0,0,1,0,0,0,0,1
8822,1,0,0,0,0,0,0,1
8827,1,0,1,0,0,0,0,2
8837,1,0,0,0,0,0,0,1
8838,1,0,0,0,0,0,0,1
8839,0,0,1,0,0,0,0,1
8846,1,0,0,0,0,0,0,1
8850,1,0,0,0,0,0,0,1
8852,0,1,0,0,0,0,0,1
8863,0,0,0,1,0,0,0,1
8865,1,0,0,0,0,0,0,1
8874,1,0,0,0,0,0,0,1
8878,1,0,0,0,0,0,0,1
8880,1,0,0,0,0,0,0,1
8882,1,0,0,0,0,0,0,1
8884,1,0,0,0,0,0,0,1
8886,1,0,0,0,0,0,0,1
8891,1,0,0,0,0,0,0,1
8894,1,1,1,0,0,0,0,3
8895,0,0,0,1,0,0,0,1
8898,0,0,1,0,0,0,0,1
8900,0,0,1,0,0,0,0,1
8902,1,0,0,0,0,0,0,1
8919,1,0,0,0,0,0,0,1
8923,0,0,1,0,0,0,0,1
8926,0,0,1,0,0,0,0,1
8933,1,0,0,0,0,0,0,1
8935,2,0,1,0,0,0,0,3
8942,0,1,0,0,0,0,0,1
8944,1,0,0,0,0,0,0,1
8947,1,0,0,0,0,0,0,1
8955,2,0,0,0,0,0,0,2
8969,2,0,0,0,0,0,0,2
8976,1,0,0,0,0,0,0,1
8981,1,1,0,0,0,0,0,2
8990,2,0,0,0,0,0,0,2
8997,1,0,0,0,0,0,0,1
9011,1,0,0,0,0,0,0,1
9017,1,0,0,0,0,0,0,1
9020,0,0,1,0,0,0,0,1
9026,1,0,0,0,0,0,0,1
9040,1,0,0,0,0,0,0,1
9053,1,0,0,0,0,0,0,1
9058,4,0,2,0,0,0,0,6
9064,1,0,0,0,0,0,0,1
9098,1,0,0,0,0,0,0,1
9104,3,0,0,0,0,0,0,3
9109,1,0,0,0,0,0,0,1
9119,1,0,1,0,0,0,0,2
9127,1,0,0,0,0,0,0,1
9137,1,0,0,0,0,0,0,1
9139,2,0,1,0,0,0,0,3
9145,1,0,0,0,0,0,0,1
9168,1,0,0,0,0,0,0,1
9177,1,0,0,0,0,0,0,1
9180,3,0,0,0,0,1,0,4
9183,1,0,0,0,0,0,0,1
9186,1,0,0,0,0,0,0,1
9187,1,0,0,0,0,0,0,1
9190,1,0,0,0,0,0,0,1
9192,0,0,1,0,0,0,0,1
9203,1,0,0,0,0,0,0,1
9221,0,0,1,0,0,0,0,1
9222,1,0,0,0,0,0,0,1
9229,0,0,1,0,0,0,0,1
9232,0,0,0,0,0,1,0,1
9240,3,0,0,0,0,0,0,3
9241,0,1,0,0,0,0,0,1
9244,0,0,1,0,0,0,0,1
9275,1,0,0,0,0,0,0,1
9299,1,0,0,0,0,0,0,1
9301,1,0,0,0,0,0,0,1
9302,3,0,0,0,0,0,0,3
9306,0,1,0,0,0,0,0,1
9321,0,0,1,0,0,0,0,1
9324,0,0,1,0,0,0,0,1
9331,1,0,0,0,0,0,0,1
9339,0,0,1,0,0,0,0,1
9351,1,0,0,0,0,0,0,1
9354,1,0,0,0,0,0,0,1
9357,1,0,0,0,0,0,0,1
9382,0,1,0,0,0,0,0,1
9384,1,0,1,0,0,0,0,2
9403,1,0,0,0,0,0,0,1
9407,0,1,0,0,0,0,0,1
9425,2,0,0,1,0,0,0,3
9427,1,0,0,0,0,0,0,1
9432,1,0,0,0,0,0,0,1
9443,1,0,0,0,0,0,0,1
9455,0,1,0,0,0,0,0,1
9456,1,0,0,0,0,0,0,1
9466,1,1,0,0,0,0,0,2
9470,1,0,0,0,0,0,0,1
9480,1,0,0,0,0,0,0,1
9498,0,0,0,1,0,0,0,1
9500,1,0,0,0,0,0,0,1
9503,1,0,0,0,0,0,0,1
9506,1,0,0,0,0,0,0,1
9517,1,0,0,0,0,0,0,1
9540,0,0,0,0,0,1,0,1
9545,0,0,1,0,0,0,0,1
9547,4,0,1,0,0,1,0,6
9550,0,0,1,0,0,0,0,1
9562,1,0,0,0,0,0,0,1
9568,1,0,0,0,0,0,0,1
9570,1,0,0,0,0,0,0,1
9574,1,0,0,0,0,0,0,1
9579,1,0,0,0,0,0,0,1
9599,1,0,0,0,0,0,0,1
9600,1,0,1,0,0,0,0,2
9602,2,0,0,0,0,0,0,2
9608,1,0,0,0,0,0,0,1
9611,1,0,0,0,0,0,0,1
9616,0,1,0,0,0,0,0,1
9625,1,0,0,0,0,0,0,1
9629,0,0,0,1,0,0,0,1
9650,1,0,0,0,0,0,0,1
9652,1,0,0,0,0,0,0,1
9668,1,0,0,0,0,0,0,1
9669,0,0,0,1,0,0,0,1
9670,4,0,1,0,0,0,0,5
9672,1,0,0,0,0,0,0,1
9690,1,0,0,0,0,0,0,1
9692,0,0,1,0,0,0,0,1
9706,1,0,0,0,0,0,0,1
9710,2,0,0,0,0,0,0,2
9714,1,0,1,0,0,0,0,2
9719,0,0,1,0,0,0,0,1
9720,1,0,0,0,0,0,0,1
9727,1,0,0,0,0,0,0,1
9731,2,0,0,0,0,0,0,2
9746,1,0,0,0,0,0,0,1
9760,0,0,0,0,0,1,0,1
9761,1,0,0,0,0,0,0,1
9772,0,0,1,0,0,0,0,1
9779,0,0,1,0,0,0,0,1
9780,1,0,0,0,0,0,0,1
9785,1,0,0,0,0,0,0,1
9792,2,0,0,0,0,0,0,2
9809,1,0,0,0,0,0,0,1
9813,0,0,1,0,0,0,0,1
9823,1,0,0,0,0,0,0,1
9828,0,0,1,0,0,0,0,1
9831,0,0,1,0,0,0,0,1
9839,1,0,0,0,0,0,0,1
9853,2,0,0,0,0,0,0,2
9855,1,0,0,0,0,0,0,1
9860,1,0,0,0,0,0,0,1
9862,1,0,0,0,0,0,0,1
9874,1,0,0,0,0,0,0,1
9878,0,0,1,0,0,0,0,1
9879,1,0,0,0,0,0,0,1
9904,1,0,0,0,0,0,0,1
9912,0,0,1,0,0,0,0,1
9913,2,0,0,0,0,0,0,2
9914,0,0,0,0,0,1,0,1
9928,1,0,0,0,0,0,0,1
9935,1,0,0,0,0,0,0,1
9945,1,0,0,0,0,0,0,1
9955,3,0,0,0,0,0,0,3
9963,1,0,0,0,0,0,0,1
9974,1,0,0,0,0,0,0,1
9975,1,0,0,0,0,0,0,1
9976,2,1,0,0,0,0,0,3
9990,1,0,0,0,0,0,0,1
9996,1,0,0,0,0,0,0,1
10000,1,0,1,0,0,0,0,2
10005,0,0,0,0,0,1,0,1
10017,1,0,0,0,0,0,0,1
10024,1,0,0,0,0,0,0,1
10034,1,0,0,0,0,0,0,1
10037,2,0,2,1,0,0,0,5
10055,1,0,0,0,0,0,0,1
10060,0,1,0,0,0,0,0,1
10065,0,0,1,0,0,0,0,1
10080,1,0,0,0,0,0,0,1
10084,0,0,0,0,0,1,0,1
10098,1,0,0,0,0,0,0,1
10115,0,0,1,0,0,0,0,1
10118,0,0,1,0,0,0,0,1
10149,1,0,0,0,0,0,0,1
10150,0,0,0,0,0,1,0,1
10157,1,0,0,0,0,0,0,1
10159,3,0,0,1,0,0,0,4
10161,1,0,0,0,0,0,0,1
10162,1,0,0,0,0,0,0,1
10169,1,0,0,0,0,0,0,1
10188,0,0,1,0,0,0,0,1
10196,1,0,0,0,0,0,0,1
10198,1,0,0,0,0,0,0,1
10200,3,1,1,0,0,0,0,5
10207,1,0,0,0,0,0,0,1
10220,1,1,0,0,0,0,0,2
10221,0,0,0,1,0,0,0,1
10240,0,0,1,0,0,0,0,1
10244,2,0,0,0,0,0,0,2
10259,1,0,0,0,0,0,0,1
10282,7,0,1,1,0,0,0,9
10294,1,0,0,0,0,0,0,1
10316,1,0,0,0,0,0,0,1
10318,0,0,1,0,0,0,0,1
10322,0,0,1,0,0,0,0,1
10325,1,0,0,0,0,0,0,1
10356,0,0,0,1,0,0,0,1
10363,0,0,2,0,0,0,0,2
10368,1,0,0,0,0,0,0,1
10370,1,0,0,0,0,0,0,1
10375,0,1,0,0,0,0,0,1
10389,1,0,0,0,0,0,0,1
10400,1,0,0,0,0,0,0,1
10403,0,0,0,1,0,0,0,1
10404,2,0,3,0,0,0,0,5
10425,1,0,0,0,0,0,0,1
10440,1,0,0,0,0,1,0,2
10445,1,0,0,0,0,0,0,1
10472,0,0,1,0,0,0,0,1
10485,0,0,0,1,0,0,0,1
10497,1,0,0,0,0,0,0,1
10500,2,0,1,0,0,0,0,3
10526,1,0,1,0,0,0,0,2
10528,1,0,0,0,0,0,0,1
10536,1,0,0,0,0,0,0,1
10543,0,0,0,1,0,0,0,1
10555,1,0,0,0,0,0,0,1
10567,0,1,0,0,0,0,0,1
10588,0,1,0,0,0,0,0,1
10597,1,0,0,0,0,1,0,2
10608,1,0,0,0,0,0,0,1
10615,0,1,0,0,0,0,0,1
10619,1,0,0,0,0,0,0,1
10624,1,0,1,0,0,0,0,2
10628,1,0,0,0,0,0,0,1
10643,2,0,0,0,0,0,0,2
10648,0,0,0,1,0,0,0,1
10649,5,0,1,0,0,0,0,6
10655,1,0,0,0,0,0,0,1
10663,1,0,0,0,0,0,0,1
10680,1,0,2,0,0,0,0,3
10690,0,0,1,0,0,0,0,1
10705,1,0,0,0,0,0,0,1
10710,1,0,0,0,0,0,0,1
10718,0,0,0,1,0,0,0,1
10738,1,0,0,0,0,0,0,1
10740,0,0,1,1,0,1,0,3
10769,0,1,0,0,0,0,0,1
10771,3,0,3,1,0,0,0,7
10785,0,0,0,1,0,0,0,1
10791,1,0,0,0,0,0,0,1
10796,0,0,0,1,0,0,0,1
10812,1,0,0,0,0,0,0,1
10822,0,0,1,0,0,0,0,1
10850,0,1,0,0,0,0,0,1
10853,0,0,1,0,0,0,0,1
10863,1,0,0,0,0,0,0,1
10875,1,0,0,0,0,0,0,1
10876,1,0,0,0,0,0,0,1
10888,0,0,1,0,0,0,0,1
10894,2,1,1,0,0,0,0,4
10920,1,0,0,1,0,0,0,2
10933,1,0,0,0,0,0,0,1
10934,1,0,0,0,0,0,0,1
10954,0,0,0,1,0,0,0,1
10971,1,0,0,0,0,0,0,1
11016,3,1,1,0,0,0,0,5
11026,1,0,0,0,0,0,0,1
11040,1,0,2,0,0,0,0,3
11056,0,1,0,0,0,0,0,1
11082,0,0,0,0,0,0,1,1
11089,1,0,0,0,0,0,0,1
11134,1,0,0,0,0,0,0,1
11138,2,0,1,0,0,0,0,3
11149,1,0,0,0,0,0,0,1
11160,1,0,0,2,0,0,0,3
11172,0,1,0,0,0,0,0,1
11179,3,0,0,0,0,0,0,3
11181,1,0,0,0,0,0,0,1
11182,1,0,0,0,0,0,0,1
11183,1,0,0,0,0,0,0,1
11187,0,0,1,0,0,0,0,1
11200,2,0,0,0,0,0,0,2
11232,1,0,0,0,0,0,0,1
11243,1,0,0,0,0,0,0,1
11261,7,0,0,0,0,0,0,7
11280,0,0,1,0,0,0,0,1
11284,1,0,0,0,0,0,0,1
11330,1,0,0,0,0,0,0,1
11339,0,0,1,0,0,0,0,1
11340,1,0,0,0,0,0,0,1
11375,0,0,1,0,0,0,0,1
11383,0,1,1,0,0,0,0,2
11384,0,0,0,1,0,0,0,1
11398,0,0,0,1,0,0,0,1
11420,1,0,0,0,0,0,0,1
11444,1,0,0,0,0,0,0,1
11460,0,0,0,1,0,0,0,1
11465,1,0,0,0,0,0,0,1
11472,0,1,0,0,0,0,0,1
11474,1,0,0,0,0,0,0,1
11488,1,0,0,0,0,0,0,1
11506,1,0,1,2,0,0,0,4
11520,1,0,0,0,0,0,0,1
11580,0,0,0,0,0,1,0,1
11583,0,1,0,0,0,0,0,1
11587,1,0,0,0,0,0,0,1
11600,2,0,0,0,0,0,0,2
11628,0,0,0,1,0,0,0,1
11640,2,0,0,0,0,0,0,2
11641,2,0,0,0,0,0,0,2
11652,0,1,0,0,0,0,0,1
11673,1,0,0,0,0,0,0,1
11678,0,0,0,1,0,0,0,1
11686,1,0,0,0,0,0,0,1
11689,1,0,0,0,0,0,0,1
11733,1,0,0,0,0,0,0,1
11741,0,0,1,0,0,0,0,1
11750,4,0,0,0,0,0,0,4
11760,2,0,0,0,0,0,0,2
11779,1,0,0,0,0,0,0,1
11798,1,0,0,0,0,0,0,1
11803,1,0,0,0,0,0,0,1
11812,1,0,1,0,0,0,0,2
11827,0,0,1,0,0,0,0,1
11832,1,0,0,0,0,0,0,1
11856,1,0,0,0,0,0,0,1
11862,1,0,0,0,0,0,0,1
11868,1,0,0,0,0,0,0,1
11873,4,0,1,0,0,0,0,5
11878,1,0,0,0,0,0,0,1
11880,2,0,0,0,0,0,0,2
11891,0,0,0,1,0,0,0,1
11894,1,0,0,0,0,0,0,1
11899,1,0,0,0,0,0,0,1
11914,1,0,0,0,0,0,0,1
11920,0,0,1,0,0,0,0,1
11931,1,0,0,0,0,0,0,1
11934,0,0,0,1,0,0,0,1
11947,1,0,0,0,0,0,0,1
11949,0,0,1,0,0,0,0,1
11954,0,0,0,1,0,0,0,1
11968,0,0,0,1,0,0,0,1
11971,1,0,1,0,0,0,0,2
11995,5,0,1,1,0,0,0,7
12000,0,0,1,0,0,0,0,1
12007,1,0,0,0,0,0,0,1
12019,1,0,0,0,0,0,0,1
12025,0,0,1,0,0,0,0,1
12041,1,0,0,0,0,0,0,1
12044,1,0,0,0,0,0,0,1
12053,1,0,0,0,0,0,0,1
12068,0,0,0,1,0,0,0,1
12075,0,0,1,0,0,0,0,1
12109,1,0,0,0,0,0,0,1
12115,1,0,0,0,0,0,0,1
12118,4,0,1,0,0,0,0,5
12130,0,1,0,0,0,0,0,1
12149,1,0,0,0,0,0,0,1
12155,1,0,0,0,0,0,0,1
12158,0,0,0,1,0,0,0,1
12193,1,0,0,0,0,0,0,1
12211,0,0,1,0,0,0,0,1
12223,1,0,0,0,0,0,0,1
12229,1,0,0,0,0,0,0,1
12240,6,1,0,1,0,0,0,8
12242,1,0,0,0,0,0,0,1
12250,2,1,2,0,0,0,0,5
12271,0,0,0,1,0,0,0,1
12287,0,0,1,0,0,0,0,1
12300,2,0,0,0,0,0,0,2
12305,1,0,0,0,0,0,0,1
12320,1,0,0,0,0,0,0,1
12322,1,0,0,0,0,0,0,1
12323,0,1,0,0,0,0,0,1
12346,1,0,0,0,0,0,0,1
12362,2,0,0,0,0,0,0,2
12363,0,0,0,2,0,0,0,2
12379,0,0,1,0,0,0,0,1
12390,0,1,0,0,0,0,0,1
12392,1,0,0,0,0,0,0,1
12403,1,0,1,1,0,0,0,3
12438,1,0,0,0,0,0,0,1
12439,1,0,0,0,0,0,0,1
12450,0,1,0,0,0,0,0,1
12480,1,0,0,0,0,0,0,1
12485,5,0,0,0,0,0,0,5
12497,1,0,0,0,0,0,0,1
12546,2,0,0,0,0,0,0,2
12560,1,0,0,0,0,0,0,1
12566,1,0,1,0,0,0,0,2
12575,1,0,0,0,0,0,0,1
12582,1,0,0,0,0,0,0,1
12586,0,0,1,0,0,0,0,1
12600,1,0,1,0,0,0,0,2
12607,3,0,0,0,0,0,0,3
12616,2,0,0,0,0,0,0,2
12628,1,0,0,0,0,0,0,1
12632,2,0,0,0,0,0,0,2
12640,1,0,0,0,0,0,0,1
12648,1,0,0,0,0,0,0,1
12667,0,0,0,1,0,0,0,1
12675,0,0,1,0,0,0,0,1
12695,1,0,0,0,0,0,0,1
12718,0,0,1,0,0,0,0,1
12720,0,0,1,0,0,0,0,1
12730,1,0,2,0,0,0,0,3
12759,1,0,0,0,0,0,0,1
12774,0,1,0,0,0,0,0,1
12780,0,0,1,0,0,0,0,1
12781,1,0,0,0,0,0,0,1
12783,1,0,0,0,0,0,0,1
12811,0,0,1,0,0,0,0,1
12828,1,0,0,0,0,0,0,1
12844,0,0,1,0,0,0,0,1
12852,2,0,0,0,0,0,0,2
12857,1,0,0,0,0,0,0,1
12863,1,0,0,0,0,0,0,1
12893,0,0,1,0,0,0,0,1
12909,1,0,0,0,0,0,0,1
12924,1,0,0,0,0,0,0,1
12945,1,0,0,0,0,0,0,1
12974,3,0,1,0,0,0,0,4
13015,0,0,0,1,0,0,0,1
13035,0,0,0,1,0,0,0,1
13036,1,0,0,0,0,0,0,1
13056,1,0,1,0,0,0,0,2
13065,1,0,0,0,0,0,0,1
13096,0,0,0,1,0,0,0,1
13097,1,0,2,2,0,0,0,5
13099,1,0,0,0,0,0,0,1
13120,1,0,0,0,0,0,0,1
13126,0,1,0,0,0,0,0,1
13138,2,0,0,0,0,0,0,2
13158,0,0,0,1,0,0,0,1
13159,0,0,0,1,0,0,0,1
13213,1,0,0,0,0,0,0,1
13218,1,0,0,0,0,0,0,1
13219,2,0,2,0,0,0,0,4
13231,1,0,0,0,0,0,0,1
13280,1,0,0,0,0,0,0,1
13281,0,0,0,1,0,0,0,1
13295,1,0,0,0,0,0,0,1
13300,0,0,1,1,0,0,0,2
13301,1,0,0,0,0,0,0,1
13311,1,0,0,0,0,0,0,1
13320,1,0,0,0,0,0,0,1
13342,3,0,2,0,0,0,0,5
13345,1,0,0,0,0,0,0,1
13358,0,0,1,0,0,0,0,1
13360,0,0,0,1,0,0,0,1
13370,0,1,0,0,0,0,0,1
13382,1,0,1,0,0,0,0,2
13410,0,1,0,0,0,0,0,1
13412,1,0,0,0,0,0,0,1
13421,0,0,1,0,0,0,0,1
13427,1,0,0,0,0,0,0,1
13433,1,0,1,0,0,0,0,2
13434,1,0,0,0,0,0,0,1
13464,2,1,0,0,0,0,0,3
13469,0,0,1,0,0,0,0,1
13500,0,0,0,0,0,1,0,1
13505,0,0,1,0,0,0,0,1
13523,1,0,0,0,0,0,0,1
13532,0,0,0,1,0,0,0,1
13572,1,0,0,0,0,0,0,1
13586,4,0,0,0,0,0,0,4
13620,1,0,0,0,0,0,0,1
13626,1,0,0,0,0,0,0,1
13635,1,0,0,0,0,0,0,1
13648,1,0,0,1,0,0,0,2
13695,1,0,0,0,0,0,0,1
13709,2,0,0,0,0,0,0,2
13721,0,1,0,0,0,0,0,1
13754,0,0,0,1,0,0,0,1
13760,1,0,0,0,0,0,0,1
13830,1,0,0,0,0,0,0,1
13831,0,0,2,1,0,0,0,3
13872,1,0,0,0,0,0,0,1
13910,1,0,0,0,0,0,0,1
13920,1,0,0,0,0,0,0,1
13954,2,0,0,0,0,0,0,2
13957,1,0,0,0,0,0,0,1
13984,1,0,0,0,0,0,0,1
13993,0,0,0,1,0,0,0,1
14000,1,0,0,0,0,0,0,1
14012,0,0,1,0,0,0,0,1
14016,0,0,0,1,0,0,0,1
14019,0,1,0,0,0,0,0,1
14035,1,0,0,0,0,0,0,1
14040,4,0,0,0,0,0,0,4
14048,0,0,0,1,0,0,0,1
14071,1,0,0,0,0,0,0,1
14076,1,0,0,0,0,0,0,1
14080,1,0,0,0,0,0,0,1
14093,0,0,0,1,0,0,0,1
14120,1,0,0,0,0,0,0,1
14121,0,0,1,0,0,0,0,1
14139,1,0,0,0,0,0,0,1
14198,3,0,1,0,0,0,0,4
14200,0,0,0,1,0,0,0,1
14201,1,0,0,0,0,0,0,1
14234,0,0,1,0,0,0,0,1
